Suburb,Address,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Regionname
Malvern,29/202 Wattletree Rd,2,Unit,566000,SP,Oct-16,7.4,3144,2,1,1,0,1970,Stonnington,Southern Metropolitan
Malvern,14 Woodmason St,3,House,1437000,S,Apr-16,7.4,3144,2,1,1,313,1910,Stonnington,Southern Metropolitan
Malvern,6/20 Johnstone St,2,Townhouse,500000,S,Jul-16,7.4,3144,2,1,1,0,1970,Stonnington,Southern Metropolitan
Malvern,9/42 Winter St,1,Unit,650444,S,Jul-16,7.4,3144,1,1,1,0,1960,Stonnington,Southern Metropolitan
Malvern,304/361 Glenferrie Rd,2,Unit,1155000,S,Sep-16,7.4,3144,2,2,2,0,2002,Stonnington,Southern Metropolitan
Malvern,1/19 Horace St,2,Unit,926867,S,Sep-16,7.4,3144,2,1,1,0,1970,Stonnington,Southern Metropolitan
Malvern,54 Jordan St,3,House,2092464,SP,Sep-16,7.4,3144,3,2,1,221,1940,Stonnington,Southern Metropolitan
Malvern,10/37 Wheatland Rd,1,Unit,650444,S,Sep-16,7.4,3144,1,1,1,0,1962,Stonnington,Southern Metropolitan
Malvern,40 Cawkwell St,3,House,2092464,PI,Mar-17,7.4,3144,3,2,2,380,1940,Stonnington,Southern Metropolitan
Malvern,9 Fraser St,3,House,3010000,S,Mar-17,7.4,3144,3,3,4,283,1940,Stonnington,Southern Metropolitan
Malvern,16/236 Wattletree Rd,2,Unit,926867,PI,Mar-17,7.4,3144,2,1,1,0,1969,Stonnington,Southern Metropolitan
Malvern,45 Wheatland Rd,4,House,3177850,S,Mar-17,7.4,3144,4,1,1,551,1964,Stonnington,Southern Metropolitan
Malvern,109/14 Elizabeth St,2,Unit,650000,VB,Jun-16,7.4,3144,2,2,1,0,1969,Stonnington,Southern Metropolitan
Malvern,6 Euston St,2,House,926867,S,Jun-16,7.4,3144,2,1,0,218,1915,Stonnington,Southern Metropolitan
Malvern,3/423 Glenferrie Rd,3,House,2092464,S,Jun-16,7.4,3144,3,2,1,276,1965,Stonnington,Southern Metropolitan
Malvern,34 Johnstone St,5,House,3400000,SP,Jun-16,7.4,3144,4,3,4,807,1920,Stonnington,Southern Metropolitan
Malvern,10 Woodmason St,3,House,2355000,S,Jun-16,7.4,3144,3,2,4,471,1985,Stonnington,Southern Metropolitan
Malvern,109/14 Elizabeth St,2,Unit,926867,PN,Nov-16,7.4,3144,2,2,1,0,1969,Stonnington,Southern Metropolitan
Malvern,82 Elizabeth St,4,House,3177850,S,Nov-16,7.4,3144,4,2,2,624,1964,Stonnington,Southern Metropolitan
Malvern,7 Lysterville Av,3,House,2092464,S,Nov-16,7.4,3144,3,2,2,340,1940,Stonnington,Southern Metropolitan
Malvern,18 Soudan St,5,House,4240000,S,Nov-16,7.4,3144,5,3,3,580,1890,Stonnington,Southern Metropolitan
Malvern,3/298 Glenferrie Rd,3,Unit,927000,S,May-16,7.4,3144,3,1,1,0,1940,Stonnington,Southern Metropolitan
Malvern,24 Hunter St,3,House,2092464,SP,May-16,7.4,3144,3,1,1,256,1940,Stonnington,Southern Metropolitan
Malvern,37 Claremont Av,4,House,3177850,S,Aug-16,7.4,3144,4,2,2,555,1964,Stonnington,Southern Metropolitan
Malvern,13 Euston St,1,House,2605000,S,Aug-16,7.4,3144,1,1,1,1116,1962,Stonnington,Southern Metropolitan
Malvern,7 Hunter St,2,House,1326000,S,Aug-16,7.4,3144,2,1,0,254,1900,Stonnington,Southern Metropolitan
Malvern,3 Mary St,4,House,4525000,PI,Aug-16,7.4,3144,4,4,2,716,1925,Stonnington,Southern Metropolitan
Malvern,59 Thanet St,3,House,2092464,SP,Aug-16,7.4,3144,3,3,1,169,1940,Stonnington,Southern Metropolitan
Malvern,2/2 Cawkwell St,3,House,2092464,SP,Sep-16,7.4,3144,3,2,2,203,1940,Stonnington,Southern Metropolitan
Malvern,11 Chesterfield Av,4,House,3177850,PI,Sep-16,7.4,3144,4,2,2,555,1964,Stonnington,Southern Metropolitan
Malvern,24/1231 Malvern Rd,2,Unit,660000,S,Sep-16,7.4,3144,2,1,1,0,1969,Stonnington,Southern Metropolitan
Malvern,101/361 Glenferrie Rd,2,Unit,926867,S,Feb-17,7.4,3144,2,2,1,0,1969,Stonnington,Southern Metropolitan
Malvern,20 Gordon Gr,4,House,1965000,SP,Feb-17,7.4,3144,4,2,1,300,1890,Stonnington,Southern Metropolitan
Malvern,58 Horace St,3,House,2325000,PI,Feb-17,7.4,3144,3,2,2,347,1940,Stonnington,Southern Metropolitan
Malvern,50 Hunter St,4,House,3470000,S,Feb-17,7.4,3144,4,3,2,585,1915,Stonnington,Southern Metropolitan
Malvern,8/6 Irving St,2,Unit,740000,S,Feb-17,7.4,3144,2,1,1,0,1967,Stonnington,Southern Metropolitan
Malvern,1 McArthur St,4,House,3177850,S,Feb-17,7.4,3144,4,2,2,338,1930,Stonnington,Southern Metropolitan
Malvern,82 Milton Pde,3,House,2092464,SP,Feb-17,7.4,3144,3,2,1,260,1930,Stonnington,Southern Metropolitan
Malvern,3 Pine Gr,3,House,2092464,S,Feb-17,7.4,3144,3,2,0,329,1940,Stonnington,Southern Metropolitan
Malvern,5 Shaftesbury Av,3,House,2092464,S,Feb-17,7.4,3144,3,2,2,340,1940,Stonnington,Southern Metropolitan
Malvern,17 Spring Rd,4,House,5075000,S,Feb-17,7.4,3144,4,2,2,555,1964,Stonnington,Southern Metropolitan
Malvern,3/197 Wattletree Rd,5,House,2325000,S,Feb-17,7.4,3144,5,3,2,501,2006,Stonnington,Southern Metropolitan
Malvern,6/31 Claremont Av,2,Unit,926867,S,Jul-16,7.4,3144,2,1,1,59,1969,Stonnington,Southern Metropolitan
Malvern,5a Ewart St,3,House,1970000,S,Jun-16,7.4,3144,3,2,1,246,1910,Stonnington,Southern Metropolitan
Malvern,8/236 Wattletree Rd,1,Unit,405000,S,Jun-16,7.4,3144,1,1,1,0,1962,Stonnington,Southern Metropolitan
Malvern,11 Childers Rd,2,House,1475000,S,Nov-16,7.4,3144,2,1,1,232,2001,Stonnington,Southern Metropolitan
Malvern,122/14 Elizabeth St,2,Unit,640000,PI,Nov-16,7.4,3144,2,2,1,0,1969,Stonnington,Southern Metropolitan
Malvern,53 Elizabeth St,4,House,3177850,SN,Nov-16,7.4,3144,4,2,2,540,1964,Stonnington,Southern Metropolitan
Malvern,3/3 Irving St,2,Unit,700000,VB,Nov-16,7.4,3144,2,1,2,0,1998,Stonnington,Southern Metropolitan
Malvern,2/5 Moorakyne Av,4,House,1395000,S,Nov-16,7.4,3144,4,2,2,555,1964,Stonnington,Southern Metropolitan
Malvern,120 Stanhope St,3,House,2092464,SP,Nov-16,7.4,3144,3,2,0,363,1940,Stonnington,Southern Metropolitan
Malvern,4/8 Park St,3,Unit,1000000,VB,May-16,7.4,3144,3,2,1,176,1940,Stonnington,Southern Metropolitan
Malvern,1/58 Cawkwell St,2,Unit,584000,S,Aug-16,7.4,3144,2,1,1,0,1971,Stonnington,Southern Metropolitan
Malvern,5 Northbrook Av,4,House,4940000,S,Aug-16,7.4,3144,4,2,2,555,1964,Stonnington,Southern Metropolitan
Malvern,13/200 Wattletree Rd,1,Unit,420000,SP,Aug-16,7.4,3144,1,1,3,0,1962,Stonnington,Southern Metropolitan
Malvern,15 Winter St,4,House,3177850,S,Aug-16,7.4,3144,3,2,1,504,1900,Stonnington,Southern Metropolitan
Malvern,36 Hunter St,4,House,3177850,S,Jul-16,7.4,3144,4,2,2,637,1964,Stonnington,Southern Metropolitan
Malvern,17 McKinley Av,5,House,4980000,S,Jul-16,7.4,3144,5,3,2,616,1942,Stonnington,Southern Metropolitan
Malvern,117 Stanhope St,3,House,2092464,S,Jul-16,7.4,3144,3,1,2,669,1949,Stonnington,Southern Metropolitan
Malvern,42 Victoria Rd,3,House,2092464,SP,Jul-16,7.4,3144,3,2,2,340,1940,Stonnington,Southern Metropolitan
Malvern,25/158 Wattletree Rd,2,Unit,670000,VB,Jul-16,7.4,3144,2,1,1,59,1969,Stonnington,Southern Metropolitan
Malvern,31a Winter St,3,House,2300000,S,Jul-16,7.4,3144,3,2,2,313,1920,Stonnington,Southern Metropolitan
Middle Park,277 Danks St,3,House,2600000,VB,Sep-16,4.1,3206,3,1,1,279,1900,Port Phillip,Southern Metropolitan
Middle Park,198 Page St,3,House,2350000,S,Dec-16,4.1,3206,3,1,2,277,1900,Port Phillip,Southern Metropolitan
Middle Park,96 Hambleton St,3,House,2956000,S,Mar-17,4.1,3206,3,2,0,300,1909,Port Phillip,Southern Metropolitan
Middle Park,2/61 Canterbury Rd,2,Unit,535000,S,Jun-16,4.1,3206,2,1,1,760,1930,Port Phillip,Southern Metropolitan
Middle Park,40 Langridge St,2,House,1194769,S,Oct-16,4.1,3206,2,1,1,169,1926,Port Phillip,Southern Metropolitan
Middle Park,337 Danks St,5,House,6400000,SP,Sep-16,4.1,3206,5,5,2,557,1910,Port Phillip,Southern Metropolitan
Middle Park,12 Langridge St,3,House,2227000,S,Dec-16,4.1,3206,3,1,1,200,1909,Port Phillip,Southern Metropolitan
Middle Park,15 McGregor St,2,House,1690000,VB,Aug-16,4.1,3206,2,1,1,145,1926,Port Phillip,Southern Metropolitan
Middle Park,81 Carter St,2,House,1020000,S,May-16,4.1,3206,2,1,1,107,1900,Port Phillip,Southern Metropolitan
Middle Park,6/82 Patterson St,2,Unit,700000,SP,Apr-16,4.1,3206,2,1,1,0,1970,Port Phillip,Southern Metropolitan
Middle Park,48 Langridge St,2,House,1194769,S,Mar-17,4.1,3206,2,1,1,169,1926,Port Phillip,Southern Metropolitan
Middle Park,76 Harold St,3,House,2360000,S,Jun-16,4.1,3206,3,1,1,288,1900,Port Phillip,Southern Metropolitan
Middle Park,82 Harold St,3,House,2005000,S,Jun-16,4.1,3206,3,1,0,220,1909,Port Phillip,Southern Metropolitan
Middle Park,8/49 Patterson St,2,Unit,702000,SP,Jun-16,4.1,3206,2,1,1,0,1970,Port Phillip,Southern Metropolitan
Middle Park,319 Richardson St,5,House,6400000,SN,Jun-16,4.1,3206,3,2,1,305,1900,Port Phillip,Southern Metropolitan
Middle Park,287 Richardson St,4,House,3120000,S,Nov-16,4.1,3206,4,2,1,182,1900,Port Phillip,Southern Metropolitan
Middle Park,15 Fraser St,2,House,1025000,S,Apr-16,4.1,3206,2,1,0,123,1910,Port Phillip,Southern Metropolitan
Middle Park,193 Richardson St,3,House,2238619,SN,Apr-16,4.1,3206,3,1,1,80,1909,Port Phillip,Southern Metropolitan
Middle Park,33 Nimmo St,2,House,1920000,S,Feb-17,4.1,3206,2,1,0,152,1910,Port Phillip,Southern Metropolitan
Middle Park,171 Ashworth St,3,House,2623000,S,Jul-16,4.1,3206,3,2,2,181,2010,Port Phillip,Southern Metropolitan
Middle Park,77 Mills St,3,House,2238619,PI,Jul-16,4.1,3206,3,1,1,200,1909,Port Phillip,Southern Metropolitan
Middle Park,82 Hambleton St,3,House,1500000,VB,Jun-16,4.1,3206,3,2,1,151,1880,Port Phillip,Southern Metropolitan
Middle Park,98 Harold St,2,House,1630000,SP,Nov-16,4.1,3206,2,1,0,152,1915,Port Phillip,Southern Metropolitan
Middle Park,141 Richardson St,3,House,1910000,PI,Aug-16,4.1,3206,3,1,3,217,1900,Port Phillip,Southern Metropolitan
Middle Park,87 Carter St,3,House,2238619,S,Jul-16,4.1,3206,3,2,0,133,1900,Port Phillip,Southern Metropolitan
Mont Albert,371 Elgar Rd,2,House,1320000,SP,Sep-16,11.8,3127,2,1,1,613,1950,Whitehorse,Eastern Metropolitan
Mont Albert,17 Rowland St,4,House,2850000,S,Sep-16,11.8,3127,4,2,2,1388,1937,Whitehorse,Eastern Metropolitan
Mont Albert,50/781 Whitehorse Rd,2,Unit,750000,S,Feb-16,11.8,3127,2,2,2,0,2003,Whitehorse,Eastern Metropolitan
Mont Albert,7A Lightfoot St,4,House,2259412,S,Mar-17,11.8,3127,4,3,2,435,2005,Whitehorse,Eastern Metropolitan
Mont Albert,2 Gawler Ct,5,House,2016800,S,Jun-16,11.8,3127,5,2,2,944,1907,Whitehorse,Eastern Metropolitan
Mont Albert,71 Victoria Cr,4,House,1666000,S,Jun-16,11.8,3127,4,2,3,821,1937,Whitehorse,Eastern Metropolitan
Mont Albert,48 Kenmare St,3,House,2588000,SP,Nov-16,11.8,3127,3,3,2,1149,1920,Whitehorse,Eastern Metropolitan
Mont Albert,3 Gilbert St,5,House,1955000,PI,Oct-16,11.8,3127,5,3,2,424,1963,Whitehorse,Eastern Metropolitan
Mont Albert,3/7 Leopold Cr,2,Unit,768000,S,Sep-16,11.8,3127,2,1,1,384,1980,Whitehorse,Eastern Metropolitan
Mont Albert,4/30 Kenmare St,5,House,1400000,PI,Dec-16,11.8,3127,5,4,2,355,1979,Whitehorse,Eastern Metropolitan
Mont Albert,13/17 Kingsley Cr,2,Unit,731476,SN,Dec-16,11.8,3127,2,1,1,384,1980,Whitehorse,Eastern Metropolitan
Mont Albert,33a Kingsley Cr,2,Unit,1150000,S,Dec-16,11.8,3127,2,1,1,384,1980,Whitehorse,Eastern Metropolitan
Mont Albert,7 Kingsley Cr,3,House,1901000,S,Dec-16,11.8,3127,3,2,2,626,1965,Whitehorse,Eastern Metropolitan
Mont Albert,105/766 Whitehorse Rd,2,Unit,665000,S,Dec-16,11.8,3127,2,2,2,1291,1980,Whitehorse,Eastern Metropolitan
Mont Albert,11 Rostrevor Pde,5,House,2714000,S,Nov-16,11.8,3127,5,2,2,1053,1963,Whitehorse,Eastern Metropolitan
Mont Albert,9 Carlyle Cr,4,House,2100000,VB,Aug-16,11.8,3127,4,2,3,821,1937,Whitehorse,Eastern Metropolitan
Mont Albert,9 Hotham Ct,4,House,2259412,SP,Aug-16,11.8,3127,3,2,3,793,1940,Whitehorse,Eastern Metropolitan
Mont Albert,42 View St,4,House,2200000,S,Aug-16,11.8,3127,4,2,2,931,1930,Whitehorse,Eastern Metropolitan
Mont Albert,28 Lorne Pde,3,House,1561875,S,May-16,11.8,3127,3,1,0,697,1920,Whitehorse,Eastern Metropolitan
Mont Albert,4/1 Nangnak La,2,Townhouse,660000,PI,May-16,11.8,3127,2,2,1,146,1980,Whitehorse,Eastern Metropolitan
Mont Albert,7/27 High St,3,Townhouse,1310000,S,Oct-16,11.8,3127,3,2,2,330,2001,Whitehorse,Eastern Metropolitan
Mont Albert,6/41 Zetland Rd,2,Unit,540000,S,Oct-16,11.8,3127,2,1,1,0,1960,Whitehorse,Eastern Metropolitan
Mont Albert,5 Kingsley Cr,3,House,1561875,S,Sep-16,11.8,3127,3,2,2,626,1965,Whitehorse,Eastern Metropolitan
Mont Albert,10 Zetland Rd,3,House,1355000,S,Sep-16,11.8,3127,3,2,2,626,1965,Whitehorse,Eastern Metropolitan
Mont Albert,27 Grace St,3,House,1561875,SN,Mar-17,11.8,3127,3,2,4,404,1965,Whitehorse,Eastern Metropolitan
Mont Albert,2/18 Lorne Pde,3,Townhouse,1561875,PI,Mar-17,11.8,3127,3,2,2,626,1965,Whitehorse,Eastern Metropolitan
Mont Albert,12 Rostrevor Pde,4,House,2335000,S,Mar-17,11.8,3127,4,2,2,813,1938,Whitehorse,Eastern Metropolitan
Mont Albert,80 Victoria Cr,4,House,2259412,PI,Mar-17,11.8,3127,4,2,3,821,1937,Whitehorse,Eastern Metropolitan
Mont Albert,9 Victoria Cr,4,House,2259412,SP,Mar-17,11.8,3127,4,2,3,821,1937,Whitehorse,Eastern Metropolitan
Mont Albert,55 View St,4,House,2000000,S,Jun-16,11.8,3127,3,2,1,626,1929,Whitehorse,Eastern Metropolitan
Mont Albert,3/18 Louise Av,2,Unit,625000,PI,Nov-16,11.8,3127,2,1,1,384,1980,Whitehorse,Eastern Metropolitan
Mont Albert,6 Serpentine St,5,House,1815000,S,Nov-16,11.8,3127,5,1,0,711,1950,Whitehorse,Eastern Metropolitan
Mont Albert,2/82 Victoria Cr,2,Unit,626000,S,Nov-16,11.8,3127,2,1,1,384,1980,Whitehorse,Eastern Metropolitan
Mont Albert,53/781 Whitehorse Rd,2,Unit,725000,VB,Nov-16,11.8,3127,2,2,2,0,2005,Whitehorse,Eastern Metropolitan
Mont Albert,3/29 Trafalgar St,2,Unit,731476,S,May-16,11.8,3127,2,1,1,164,1980,Whitehorse,Eastern Metropolitan
Mont Albert,7/86 Victoria Cr,3,Townhouse,870000,S,Aug-16,11.8,3127,3,2,2,626,1965,Whitehorse,Eastern Metropolitan
Mont Albert,72 Churchill St,4,House,3900000,PI,Feb-17,11.8,3127,4,2,6,2187,1903,Whitehorse,Eastern Metropolitan
Mont Albert,33 Victoria Cr,4,House,2259412,PI,Feb-17,11.8,3127,4,2,3,821,1937,Whitehorse,Eastern Metropolitan
Mont Albert,1a Hotham Ct,3,Townhouse,1150000,PI,Jul-16,11.8,3127,3,2,2,626,1965,Whitehorse,Eastern Metropolitan
Mont Albert,2/3 Inglisby Rd,2,House,666000,S,Jul-16,11.8,3127,2,1,1,0,1980,Whitehorse,Eastern Metropolitan
Mont Albert,26 Serpentine St,3,Townhouse,1200000,S,Jun-16,11.8,3127,3,2,2,255,2000,Whitehorse,Eastern Metropolitan
Mont Albert,3 Blenheim Av,4,House,2025000,PI,Nov-16,11.8,3127,4,2,3,821,1937,Whitehorse,Eastern Metropolitan
Mont Albert,3/72 Kenmare St,4,Townhouse,1310000,PI,Nov-16,11.8,3127,4,2,3,821,1937,Whitehorse,Eastern Metropolitan
Mont Albert,2/86 Victoria Cr,3,Unit,1561875,SP,Nov-16,11.8,3127,3,2,2,626,1965,Whitehorse,Eastern Metropolitan
Mont Albert,47 Zetland Rd,3,House,1564000,S,Nov-16,11.8,3127,3,2,2,640,1950,Whitehorse,Eastern Metropolitan
Mont Albert,35 Kingsley Cr,3,House,1650000,S,May-16,11.8,3127,3,2,2,626,1965,Whitehorse,Eastern Metropolitan
Mont Albert,58 Victoria Cr,3,House,1561875,PN,May-16,11.8,3127,3,2,2,626,1965,Whitehorse,Eastern Metropolitan
Mont Albert,11/781 Whitehorse Rd,2,Unit,520000,VB,May-16,11.8,3127,2,1,1,0,2005,Whitehorse,Eastern Metropolitan
Williamstown,4 Freyer St,4,House,1325000,S,Sep-16,8,3016,3,2,1,452,1902,Hobsons Bay,Western Metropolitan
Williamstown,46 Pasco St,4,House,1400000,S,Sep-16,8,3016,4,2,1,320,1950,Hobsons Bay,Western Metropolitan
Williamstown,8 Pope Pl,3,House,920000,SP,Sep-16,8,3016,3,2,2,318,1967,Hobsons Bay,Western Metropolitan
Williamstown,54 Twyford St,3,House,1535000,S,Sep-16,8,3016,3,1,1,507,1910,Hobsons Bay,Western Metropolitan
Williamstown,2/20 Victoria St,3,Unit,890000,S,Dec-16,8,3016,3,1,3,0,1980,Hobsons Bay,Western Metropolitan
Williamstown,35 Chandler St,4,House,1400000,PI,Mar-17,8,3016,4,2,4,457,1956,Hobsons Bay,Western Metropolitan
Williamstown,43B Cole St,3,House,1800000,VB,Mar-17,8,3016,3,2,2,332,2006,Hobsons Bay,Western Metropolitan
Williamstown,8 Long St,2,House,1050000,S,Mar-17,8,3016,2,1,4,445,1983,Hobsons Bay,Western Metropolitan
Williamstown,22 Station Rd,2,House,850000,SP,Mar-17,8,3016,2,1,1,278,1983,Hobsons Bay,Western Metropolitan
Williamstown,19 Verdon St,4,House,2910000,SP,Mar-17,8,3016,4,3,0,338,1890,Hobsons Bay,Western Metropolitan
Williamstown,56 Verdon St,3,House,2910000,SP,Mar-17,8,3016,3,3,2,515,1990,Hobsons Bay,Western Metropolitan
Williamstown,7 Victoria St,4,House,2640000,S,Mar-17,8,3016,4,2,2,650,1956,Hobsons Bay,Western Metropolitan
Williamstown,110 Bayview St,3,House,1200000,S,Jun-16,8,3016,3,2,2,315,1990,Hobsons Bay,Western Metropolitan
Williamstown,27a Perry St,4,House,2000000,S,Jun-16,8,3016,4,2,2,419,1956,Hobsons Bay,Western Metropolitan
Williamstown,64 Twyford St,4,House,3130000,S,Jun-16,8,3016,4,2,2,897,1920,Hobsons Bay,Western Metropolitan
Williamstown,25 Anzac Cr,2,House,1500000,SP,Aug-16,8,3016,2,1,1,121,1983,Hobsons Bay,Western Metropolitan
Williamstown,74 Thompson St,4,House,1800147,S,Aug-16,8,3016,3,0,0,344,1902,Hobsons Bay,Western Metropolitan
Williamstown,12 McGuire Cr,3,House,825000,S,May-16,8,3016,3,2,2,318,1967,Hobsons Bay,Western Metropolitan
Williamstown,98 Osborne St,3,House,1460000,S,May-16,8,3016,3,1,2,373,1970,Hobsons Bay,Western Metropolitan
Williamstown,8/99 Verdon St,1,Unit,310000,SP,May-16,8,3016,1,1,1,0,1968,Hobsons Bay,Western Metropolitan
Williamstown,20 Bates Dr,3,House,1200000,S,Nov-16,8,3016,3,2,2,348,1997,Hobsons Bay,Western Metropolitan
Williamstown,28 Council La,3,House,1560000,SP,Nov-16,8,3016,3,2,2,310,2005,Hobsons Bay,Western Metropolitan
Williamstown,8/29 Dover Rd,1,Unit,342000,PN,Nov-16,8,3016,1,1,1,0,1968,Hobsons Bay,Western Metropolitan
Williamstown,19 Perry St,3,House,1575000,S,Nov-16,8,3016,3,2,3,430,1996,Hobsons Bay,Western Metropolitan
Williamstown,13/8 The Strand,2,Townhouse,830000,SP,Nov-16,8,3016,2,1,1,84,1980,Hobsons Bay,Western Metropolitan
Williamstown,19/8 The Strand,2,Townhouse,830000,SP,Nov-16,8,3016,2,1,0,56,1983,Hobsons Bay,Western Metropolitan
Williamstown,17 Station Rd,4,House,1085000,S,Oct-16,8,3016,3,1,2,458,1902,Hobsons Bay,Western Metropolitan
Williamstown,73 Victoria St,4,House,1815000,PI,Oct-16,8,3016,4,3,2,321,1956,Hobsons Bay,Western Metropolitan
Williamstown,17 Yarra St,3,House,1470000,S,Oct-16,8,3016,3,2,1,364,1970,Hobsons Bay,Western Metropolitan
Williamstown,33 Hannan St,4,House,2230000,S,Sep-16,8,3016,3,2,2,782,1900,Hobsons Bay,Western Metropolitan
Williamstown,22 Bayview St,3,Townhouse,1460000,S,Dec-16,8,3016,3,2,2,506,2010,Hobsons Bay,Western Metropolitan
Williamstown,164 Coogee La,5,House,1410000,SP,Dec-16,8,3016,5,2,2,195,1933,Hobsons Bay,Western Metropolitan
Williamstown,5/28 Hanmer St,2,Unit,749113,SN,Dec-16,8,3016,2,1,1,0,1970,Hobsons Bay,Western Metropolitan
Williamstown,3 Hosking Ct,3,House,1270450,S,Dec-16,8,3016,3,1,2,261,1967,Hobsons Bay,Western Metropolitan
Williamstown,14 Illawarra St,2,House,940000,S,Dec-16,8,3016,2,1,0,166,1986,Hobsons Bay,Western Metropolitan
Williamstown,2b Mariner St,3,House,1270450,SN,Dec-16,8,3016,3,2,2,318,1967,Hobsons Bay,Western Metropolitan
Williamstown,73 Victoria St,4,House,1900000,SP,Mar-17,8,3016,4,3,2,321,1956,Hobsons Bay,Western Metropolitan
Williamstown,112 Crofton Dr,4,House,1330000,S,Nov-16,8,3016,4,3,2,217,2003,Hobsons Bay,Western Metropolitan
Williamstown,5 Railway Pl,3,House,1010000,PI,Nov-16,8,3016,3,2,2,250,1967,Hobsons Bay,Western Metropolitan
Williamstown,20 Proctor St,3,House,1010000,S,Aug-16,8,3016,3,2,2,418,1995,Hobsons Bay,Western Metropolitan
Williamstown,5/72 Dover Rd,2,Unit,450000,S,May-16,8,3016,2,1,2,0,1983,Hobsons Bay,Western Metropolitan
Williamstown,5/77 Dover Rd,2,Unit,513500,S,May-16,8,3016,2,1,1,0,1980,Hobsons Bay,Western Metropolitan
Williamstown,102 John St,2,House,1000000,S,Oct-16,8,3016,2,1,0,240,1983,Hobsons Bay,Western Metropolitan
Williamstown,24/18 Station Rd,2,Unit,415000,S,Oct-16,8,3016,2,1,1,0,1983,Hobsons Bay,Western Metropolitan
Williamstown,22 Burbidge Dr,3,House,906000,SP,Apr-16,8,3016,3,2,2,270,1967,Hobsons Bay,Western Metropolitan
Williamstown,71 Hannan St,4,House,1805000,S,Apr-16,8,3016,3,2,2,466,1930,Hobsons Bay,Western Metropolitan
Williamstown,46 Illawarra St,3,House,1270450,SN,Apr-16,8,3016,3,2,1,337,1967,Hobsons Bay,Western Metropolitan
Williamstown,16 Princes St,4,House,1126000,SP,Apr-16,8,3016,4,1,1,307,1900,Hobsons Bay,Western Metropolitan
Williamstown,21a Station Rd,3,Townhouse,935000,SP,Apr-16,8,3016,3,2,1,233,2002,Hobsons Bay,Western Metropolitan
Williamstown,16 Merrett Dr,4,House,1800147,SP,Jul-16,8,3016,4,2,2,319,1997,Hobsons Bay,Western Metropolitan
Williamstown,16 Oconnell Mw,3,House,1205000,SP,Jul-16,8,3016,3,2,2,318,1967,Hobsons Bay,Western Metropolitan
Williamstown,200 Osborne St,5,House,2190000,SP,Jul-16,8,3016,5,2,3,1019,1915,Hobsons Bay,Western Metropolitan
Williamstown,53 Thompson St,3,House,1270450,SP,Jul-16,8,3016,3,2,2,386,2000,Hobsons Bay,Western Metropolitan
Williamstown,18 James St,2,House,895000,SA,Sep-16,8,3016,2,2,1,193,1983,Hobsons Bay,Western Metropolitan
Williamstown,1 Laverton St,2,House,890000,VB,Sep-16,8,3016,2,1,1,121,1983,Hobsons Bay,Western Metropolitan
Williamstown,4/54 Yarra St,2,Unit,375000,SP,Sep-16,8,3016,2,1,1,0,1970,Hobsons Bay,Western Metropolitan
Williamstown,79 Aitken St,3,House,1000000,S,Mar-17,8,3016,3,1,2,189,1967,Hobsons Bay,Western Metropolitan
Williamstown,45 Albert St,2,House,769000,S,Jun-16,8,3016,2,1,1,265,1983,Hobsons Bay,Western Metropolitan
Williamstown,26 Collins St,3,House,1270000,S,Nov-16,8,3016,3,1,2,470,1967,Hobsons Bay,Western Metropolitan
Williamstown,6 Crofton Dr,3,House,1270450,SN,Nov-16,8,3016,3,2,2,352,2000,Hobsons Bay,Western Metropolitan
Williamstown,4/77 Dover Rd,2,Unit,749113,SN,Nov-16,8,3016,2,1,1,0,1983,Hobsons Bay,Western Metropolitan
Williamstown,1 Lenore Cr,3,House,1270450,SN,Nov-16,8,3016,3,2,2,318,1967,Hobsons Bay,Western Metropolitan
Williamstown,24 Merrett Dr,4,House,1172000,S,Nov-16,8,3016,4,2,2,344,1956,Hobsons Bay,Western Metropolitan
Williamstown,175 Douglas Pde,3,House,1360000,S,May-16,8,3016,3,1,1,477,1930,Hobsons Bay,Western Metropolitan
Williamstown,104 Hannan St,4,House,2050000,S,May-16,8,3016,4,2,2,648,2011,Hobsons Bay,Western Metropolitan
Williamstown,116a Hannan St,3,House,975000,PI,May-16,8,3016,3,2,2,289,1967,Hobsons Bay,Western Metropolitan
Williamstown,33 Cecil St,3,House,1310000,S,Sep-16,8,3016,3,2,1,185,1900,Hobsons Bay,Western Metropolitan
Williamstown,105 Dover Rd,4,Townhouse,830000,SP,Sep-16,8,3016,4,1,2,0,1956,Hobsons Bay,Western Metropolitan
Williamstown,6/13 Dover Rd,2,Unit,491500,S,Sep-16,8,3016,2,1,1,0,1970,Hobsons Bay,Western Metropolitan
Williamstown,2 Heriot Pl,3,House,1270450,SN,Sep-16,8,3016,3,3,1,197,2016,Hobsons Bay,Western Metropolitan
Williamstown,2/4 Lyons St,2,Unit,547500,SP,Sep-16,8,3016,2,1,1,0,1980,Hobsons Bay,Western Metropolitan
Williamstown,10 Alma Tce,2,House,749113,SN,Feb-17,8,3016,2,1,2,213,1983,Hobsons Bay,Western Metropolitan
Williamstown,29 Bates Dr,3,House,1270450,S,Feb-17,8,3016,3,2,3,457,1967,Hobsons Bay,Western Metropolitan
